"location","lat","long","alt","year","bloom_date","bloom_doy"
"Japan/Wakkanai",45.415,141.678888888889,2.85,1994,1994-05-19,139
"Japan/Wakkanai",45.415,141.678888888889,2.85,1995,1995-05-11,131
"Japan/Wakkanai",45.415,141.678888888889,2.85,1996,1996-05-25,146
"Japan/Wakkanai",45.415,141.678888888889,2.85,1997,1997-05-22,142
"Japan/Wakkanai",45.415,141.678888888889,2.85,1998,1998-05-14,134
"Japan/Wakkanai",45.415,141.678888888889,2.85,1999,1999-05-18,138
"Japan/Wakkanai",45.415,141.678888888889,2.85,2000,2000-05-21,142
"Japan/Wakkanai",45.415,141.678888888889,2.85,2001,2001-05-19,139
"Japan/Wakkanai",45.415,141.678888888889,2.85,2002,2002-05-02,122
"Japan/Wakkanai",45.415,141.678888888889,2.85,2003,2003-05-14,134
"Japan/Wakkanai",45.415,141.678888888889,2.85,2004,2004-05-12,133
"Japan/Wakkanai",45.415,141.678888888889,2.85,2005,2005-05-28,148
"Japan/Wakkanai",45.415,141.678888888889,2.85,2006,2006-05-20,140
"Japan/Wakkanai",45.415,141.678888888889,2.85,2007,2007-05-17,137
"Japan/Wakkanai",45.415,141.678888888889,2.85,2008,2008-05-05,126
"Japan/Wakkanai",45.415,141.678888888889,2.85,2009,2009-05-12,132
"Japan/Wakkanai",45.415,141.678888888889,2.85,2010,2010-05-25,145
"Japan/Wakkanai",45.415,141.678888888889,2.85,2011,2011-05-25,145
"Japan/Wakkanai",45.415,141.678888888889,2.85,2012,2012-05-18,139
"Japan/Wakkanai",45.415,141.678888888889,2.85,2013,2013-05-28,148
"Japan/Wakkanai",45.415,141.678888888889,2.85,2014,2014-05-13,133
"Japan/Wakkanai",45.415,141.678888888889,2.85,2015,2015-05-06,126
"Japan/Wakkanai",45.415,141.678888888889,2.85,2016,2016-05-15,136
"Japan/Wakkanai",45.415,141.678888888889,2.85,2017,2017-05-11,131
"Japan/Wakkanai",45.415,141.678888888889,2.85,2018,2018-05-15,135
"Japan/Wakkanai",45.415,141.678888888889,2.85,2019,2019-05-09,129
"Japan/Wakkanai",45.415,141.678888888889,2.85,2020,2020-05-12,133
"Japan/Wakkanai",45.415,141.678888888889,2.85,2021,2021-05-11,131
"Japan/Rumoi",43.9461111111111,141.631944444444,23.6,1953,1953-05-13,133
"Japan/Rumoi",43.9461111111111,141.631944444444,23.6,1954,1954-05-17,137
"Japan/Rumoi",43.9461111111111,141.631944444444,23.6,1955,1955-05-16,136
"Japan/Rumoi",43.9461111111111,141.631944444444,23.6,1956,1956-05-14,135
"Japan/Rumoi",43.9461111111111,141.631944444444,23.6,1957,1957-05-14,134
"Japan/Rumoi",43.9461111111111,141.631944444444,23.6,1958,1958-05-16,136
"Japan/Rumoi",43.9461111111111,141.631944444444,23.6,1961,1961-05-13,133
"Japan/Rumoi",43.9461111111111,141.631944444444,23.6,1962,1962-05-16,136
"Japan/Rumoi",43.9461111111111,141.631944444444,23.6,1963,1963-05-17,137
"Japan/Rumoi",43.9461111111111,141.631944444444,23.6,1964,1964-05-11,132
"Japan/Rumoi",43.9461111111111,141.631944444444,23.6,1965,1965-05-23,143
"Japan/Rumoi",43.9461111111111,141.631944444444,23.6,1966,1966-05-20,140
"Japan/Rumoi",43.9461111111111,141.631944444444,23.6,1967,1967-05-19,139
"Japan/Rumoi",43.9461111111111,141.631944444444,23.6,1968,1968-05-11,132
"Japan/Rumoi",43.9461111111111,141.631944444444,23.6,1969,1969-05-18,138
"Japan/Rumoi",43.9461111111111,141.631944444444,23.6,1970,1970-05-11,131
"Japan/Rumoi",43.9461111111111,141.631944444444,23.6,1971,1971-05-21,141
"Japan/Rumoi",43.9461111111111,141.631944444444,23.6,1973,1973-05-18,138
"Japan/Rumoi",43.9461111111111,141.631944444444,23.6,1974,1974-05-18,138
"Japan/Rumoi",43.9461111111111,141.631944444444,23.6,1975,1975-05-12,132
"Japan/Rumoi",43.9461111111111,141.631944444444,23.6,1976,1976-05-16,137
"Japan/Rumoi",43.9461111111111,141.631944444444,23.6,1977,1977-05-16,136
"Japan/Rumoi",43.9461111111111,141.631944444444,23.6,1978,1978-05-14,134
"Japan/Rumoi",43.9461111111111,141.631944444444,23.6,1979,1979-05-20,140
"Japan/Rumoi",43.9461111111111,141.631944444444,23.6,1980,1980-05-22,143
"Japan/Rumoi",43.9461111111111,141.631944444444,23.6,1981,1981-05-13,133
"Japan/Rumoi",43.9461111111111,141.631944444444,23.6,1982,1982-05-12,132
"Japan/Rumoi",43.9461111111111,141.631944444444,23.6,1983,1983-05-03,123
"Japan/Rumoi",43.9461111111111,141.631944444444,23.6,1984,1984-05-23,144
"Japan/Rumoi",43.9461111111111,141.631944444444,23.6,1985,1985-05-13,133
"Japan/Rumoi",43.9461111111111,141.631944444444,23.6,1986,1986-05-11,131
"Japan/Rumoi",43.9461111111111,141.631944444444,23.6,1987,1987-05-15,135
"Japan/Rumoi",43.9461111111111,141.631944444444,23.6,1988,1988-05-12,133
"Japan/Rumoi",43.9461111111111,141.631944444444,23.6,1989,1989-05-07,127
"Japan/Rumoi",43.9461111111111,141.631944444444,23.6,1990,1990-05-01,121
"Japan/Rumoi",43.9461111111111,141.631944444444,23.6,1991,1991-05-11,131
"Japan/Rumoi",43.9461111111111,141.631944444444,23.6,1992,1992-05-16,137
"Japan/Rumoi",43.9461111111111,141.631944444444,23.6,1993,1993-05-14,134
"Japan/Rumoi",43.9461111111111,141.631944444444,23.6,1994,1994-05-18,138
"Japan/Rumoi",43.9461111111111,141.631944444444,23.6,1995,1995-05-09,129
"Japan/Rumoi",43.9461111111111,141.631944444444,23.6,1996,1996-05-22,143
"Japan/Rumoi",43.9461111111111,141.631944444444,23.6,1997,1997-05-14,134
"Japan/Rumoi",43.9461111111111,141.631944444444,23.6,1998,1998-05-03,123
"Japan/Rumoi",43.9461111111111,141.631944444444,23.6,1999,1999-05-19,139
"Japan/Rumoi",43.9461111111111,141.631944444444,23.6,2000,2000-05-17,138
"Japan/Rumoi",43.9461111111111,141.631944444444,23.6,2001,2001-05-14,134
"Japan/Rumoi",43.9461111111111,141.631944444444,23.6,2002,2002-05-02,122
"Japan/Rumoi",43.9461111111111,141.631944444444,23.6,2003,2003-05-13,133
"Japan/Rumoi",43.9461111111111,141.631944444444,23.6,2004,2004-05-13,134
"Japan/Rumoi",43.9461111111111,141.631944444444,23.6,2005,2005-05-23,143
"Japan/Rumoi",43.9461111111111,141.631944444444,23.6,2006,2006-05-16,136
"Japan/Rumoi",43.9461111111111,141.631944444444,23.6,2007,2007-05-14,134
"Japan/Rumoi",43.9461111111111,141.631944444444,23.6,2008,2008-05-01,122
"Japan/Asahikawa",43.7569444444444,142.372222222222,119.8,1953,1953-05-16,136
"Japan/Asahikawa",43.7569444444444,142.372222222222,119.8,1954,1954-05-18,138
"Japan/Asahikawa",43.7569444444444,142.372222222222,119.8,1955,1955-05-14,134
"Japan/Asahikawa",43.7569444444444,142.372222222222,119.8,1956,1956-05-13,134
"Japan/Asahikawa",43.7569444444444,142.372222222222,119.8,1957,1957-05-14,134
"Japan/Asahikawa",43.7569444444444,142.372222222222,119.8,1958,1958-05-15,135
"Japan/Asahikawa",43.7569444444444,142.372222222222,119.8,1959,1959-05-13,133
"Japan/Asahikawa",43.7569444444444,142.372222222222,119.8,1960,1960-05-16,137
"Japan/Asahikawa",43.7569444444444,142.372222222222,119.8,1961,1961-05-12,132
"Japan/Asahikawa",43.7569444444444,142.372222222222,119.8,1962,1962-05-11,131
"Japan/Asahikawa",43.7569444444444,142.372222222222,119.8,1963,1963-05-13,133
"Japan/Asahikawa",43.7569444444444,142.372222222222,119.8,1964,1964-05-16,137
"Japan/Asahikawa",43.7569444444444,142.372222222222,119.8,1965,1965-05-19,139
"Japan/Asahikawa",43.7569444444444,142.372222222222,119.8,1966,1966-05-18,138
"Japan/Asahikawa",43.7569444444444,142.372222222222,119.8,1967,1967-05-08,128
"Japan/Asahikawa",43.7569444444444,142.372222222222,119.8,1968,1968-05-05,126
"Japan/Asahikawa",43.7569444444444,142.372222222222,119.8,1969,1969-05-09,129
"Japan/Asahikawa",43.7569444444444,142.372222222222,119.8,1970,1970-05-10,130
"Japan/Asahikawa",43.7569444444444,142.372222222222,119.8,1971,1971-05-15,135
"Japan/Asahikawa",43.7569444444444,142.372222222222,119.8,1972,1972-05-04,125
"Japan/Asahikawa",43.7569444444444,142.372222222222,119.8,1973,1973-05-11,131
"Japan/Asahikawa",43.7569444444444,142.372222222222,119.8,1974,1974-05-15,135
"Japan/Asahikawa",43.7569444444444,142.372222222222,119.8,1975,1975-05-12,132
"Japan/Asahikawa",43.7569444444444,142.372222222222,119.8,1976,1976-05-14,135
"Japan/Asahikawa",43.7569444444444,142.372222222222,119.8,1977,1977-05-14,134
"Japan/Asahikawa",43.7569444444444,142.372222222222,119.8,1978,1978-05-11,131
"Japan/Asahikawa",43.7569444444444,142.372222222222,119.8,1979,1979-05-15,135
"Japan/Asahikawa",43.7569444444444,142.372222222222,119.8,1980,1980-05-19,140
"Japan/Asahikawa",43.7569444444444,142.372222222222,119.8,1981,1981-05-07,127
"Japan/Asahikawa",43.7569444444444,142.372222222222,119.8,1982,1982-05-07,127
"Japan/Asahikawa",43.7569444444444,142.372222222222,119.8,1983,1983-04-29,119
"Japan/Asahikawa",43.7569444444444,142.372222222222,119.8,1984,1984-05-17,138
"Japan/Asahikawa",43.7569444444444,142.372222222222,119.8,1985,1985-05-06,126
"Japan/Asahikawa",43.7569444444444,142.372222222222,119.8,1986,1986-05-08,128
"Japan/Asahikawa",43.7569444444444,142.372222222222,119.8,1987,1987-05-10,130
"Japan/Asahikawa",43.7569444444444,142.372222222222,119.8,1988,1988-05-11,132
"Japan/Asahikawa",43.7569444444444,142.372222222222,119.8,1989,1989-05-06,126
"Japan/Asahikawa",43.7569444444444,142.372222222222,119.8,1990,1990-05-03,123
"Japan/Asahikawa",43.7569444444444,142.372222222222,119.8,1991,1991-05-07,127
"Japan/Asahikawa",43.7569444444444,142.372222222222,119.8,1992,1992-05-11,132
"Japan/Asahikawa",43.7569444444444,142.372222222222,119.8,1993,1993-05-11,131
"Japan/Asahikawa",43.7569444444444,142.372222222222,119.8,1994,1994-05-13,133
"Japan/Asahikawa",43.7569444444444,142.372222222222,119.8,1995,1995-05-04,124
"Japan/Asahikawa",43.7569444444444,142.372222222222,119.8,1996,1996-05-13,134
"Japan/Asahikawa",43.7569444444444,142.372222222222,119.8,1997,1997-05-07,127
"Japan/Asahikawa",43.7569444444444,142.372222222222,119.8,1998,1998-04-25,115
"Japan/Asahikawa",43.7569444444444,142.372222222222,119.8,1999,1999-05-08,128
"Japan/Asahikawa",43.7569444444444,142.372222222222,119.8,2000,2000-05-11,132
"Japan/Asahikawa",43.7569444444444,142.372222222222,119.8,2001,2001-05-07,127
"Japan/Asahikawa",43.7569444444444,142.372222222222,119.8,2002,2002-04-25,115
"Japan/Asahikawa",43.7569444444444,142.372222222222,119.8,2003,2003-05-04,124
"Japan/Asahikawa",43.7569444444444,142.372222222222,119.8,2004,2004-05-09,130
"Japan/Asahikawa",43.7569444444444,142.372222222222,119.8,2005,2005-05-17,137
"Japan/Asahikawa",43.7569444444444,142.372222222222,119.8,2006,2006-05-12,132
"Japan/Asahikawa",43.7569444444444,142.372222222222,119.8,2007,2007-05-08,128
"Japan/Asahikawa",43.7569444444444,142.372222222222,119.8,2008,2008-04-26,117
"Japan/Asahikawa",43.7569444444444,142.372222222222,119.8,2009,2009-05-04,124
"Japan/Asahikawa",43.7569444444444,142.372222222222,119.8,2010,2010-05-13,133
"Japan/Asahikawa",43.7569444444444,142.372222222222,119.8,2011,2011-05-12,132
"Japan/Asahikawa",43.7569444444444,142.372222222222,119.8,2012,2012-05-02,123
"Japan/Asahikawa",43.7569444444444,142.372222222222,119.8,2013,2013-05-20,140
"Japan/Asahikawa",43.7569444444444,142.372222222222,119.8,2014,2014-05-04,124
"Japan/Asahikawa",43.7569444444444,142.372222222222,119.8,2015,2015-04-28,118
"Japan/Asahikawa",43.7569444444444,142.372222222222,119.8,2016,2016-05-04,125
"Japan/Asahikawa",43.7569444444444,142.372222222222,119.8,2017,2017-05-05,125
"Japan/Asahikawa",43.7569444444444,142.372222222222,119.8,2018,2018-05-01,121
"Japan/Asahikawa",43.7569444444444,142.372222222222,119.8,2019,2019-05-04,124
"Japan/Asahikawa",43.7569444444444,142.372222222222,119.8,2020,2020-05-04,125
"Japan/Asahikawa",43.7569444444444,142.372222222222,119.8,2021,2021-05-03,123
"Japan/Abashiri",44.0177777777778,144.279722222222,37.58,1953,1953-05-26,146
"Japan/Abashiri",44.0177777777778,144.279722222222,37.58,1954,1954-05-19,139
"Japan/Abashiri",44.0177777777778,144.279722222222,37.58,1955,1955-05-20,140
"Japan/Abashiri",44.0177777777778,144.279722222222,37.58,1956,1956-05-13,134
"Japan/Abashiri",44.0177777777778,144.279722222222,37.58,1959,1959-05-07,127
"Japan/Abashiri",44.0177777777778,144.279722222222,37.58,1966,1966-05-21,141
"Japan/Abashiri",44.0177777777778,144.279722222222,37.58,1968,1968-05-10,131
"Japan/Abashiri",44.0177777777778,144.279722222222,37.58,1969,1969-05-13,133
"Japan/Abashiri",44.0177777777778,144.279722222222,37.58,1970,1970-05-10,130
"Japan/Abashiri",44.0177777777778,144.279722222222,37.58,1971,1971-05-20,140
"Japan/Abashiri",44.0177777777778,144.279722222222,37.58,1972,1972-05-06,127
"Japan/Abashiri",44.0177777777778,144.279722222222,37.58,1973,1973-05-13,133
"Japan/Abashiri",44.0177777777778,144.279722222222,37.58,1974,1974-05-18,138
"Japan/Abashiri",44.0177777777778,144.279722222222,37.58,1975,1975-05-17,137
"Japan/Abashiri",44.0177777777778,144.279722222222,37.58,1976,1976-05-16,137
"Japan/Abashiri",44.0177777777778,144.279722222222,37.58,1977,1977-05-16,136
"Japan/Abashiri",44.0177777777778,144.279722222222,37.58,1978,1978-05-14,134
"Japan/Abashiri",44.0177777777778,144.279722222222,37.58,1979,1979-05-26,146
"Japan/Abashiri",44.0177777777778,144.279722222222,37.58,1980,1980-05-23,144
"Japan/Abashiri",44.0177777777778,144.279722222222,37.58,1981,1981-05-17,137
"Japan/Abashiri",44.0177777777778,144.279722222222,37.58,1982,1982-05-13,133
"Japan/Abashiri",44.0177777777778,144.279722222222,37.58,1983,1983-05-05,125
"Japan/Abashiri",44.0177777777778,144.279722222222,37.58,1984,1984-05-26,147
"Japan/Abashiri",44.0177777777778,144.279722222222,37.58,1985,1985-05-12,132
"Japan/Abashiri",44.0177777777778,144.279722222222,37.58,1986,1986-05-10,130
"Japan/Abashiri",44.0177777777778,144.279722222222,37.58,1987,1987-05-11,131
"Japan/Abashiri",44.0177777777778,144.279722222222,37.58,1988,1988-05-15,136
"Japan/Abashiri",44.0177777777778,144.279722222222,37.58,1989,1989-05-19,139
"Japan/Abashiri",44.0177777777778,144.279722222222,37.58,1990,1990-05-09,129
"Japan/Abashiri",44.0177777777778,144.279722222222,37.58,1991,1991-05-10,130
"Japan/Abashiri",44.0177777777778,144.279722222222,37.58,1992,1992-05-16,137
"Japan/Abashiri",44.0177777777778,144.279722222222,37.58,1993,1993-05-22,142
"Japan/Abashiri",44.0177777777778,144.279722222222,37.58,1994,1994-05-17,137
"Japan/Abashiri",44.0177777777778,144.279722222222,37.58,1995,1995-05-10,130
"Japan/Abashiri",44.0177777777778,144.279722222222,37.58,1996,1996-05-27,148
"Japan/Abashiri",44.0177777777778,144.279722222222,37.58,1997,1997-05-15,135
"Japan/Abashiri",44.0177777777778,144.279722222222,37.58,1998,1998-05-01,121
"Japan/Abashiri",44.0177777777778,144.279722222222,37.58,1999,1999-05-13,133
"Japan/Abashiri",44.0177777777778,144.279722222222,37.58,2000,2000-05-21,142
"Japan/Abashiri",44.0177777777778,144.279722222222,37.58,2001,2001-05-13,133
"Japan/Abashiri",44.0177777777778,144.279722222222,37.58,2002,2002-05-01,121
"Japan/Abashiri",44.0177777777778,144.279722222222,37.58,2003,2003-05-12,132
"Japan/Abashiri",44.0177777777778,144.279722222222,37.58,2004,2004-05-13,134
"Japan/Abashiri",44.0177777777778,144.279722222222,37.58,2005,2005-05-25,145
"Japan/Abashiri",44.0177777777778,144.279722222222,37.58,2006,2006-05-17,137
"Japan/Abashiri",44.0177777777778,144.279722222222,37.58,2007,2007-05-16,136
"Japan/Abashiri",44.0177777777778,144.279722222222,37.58,2008,2008-05-05,126
"Japan/Abashiri",44.0177777777778,144.279722222222,37.58,2009,2009-05-07,127
"Japan/Abashiri",44.0177777777778,144.279722222222,37.58,2010,2010-05-18,138
"Japan/Abashiri",44.0177777777778,144.279722222222,37.58,2011,2011-05-18,138
"Japan/Abashiri",44.0177777777778,144.279722222222,37.58,2012,2012-05-05,126
"Japan/Abashiri",44.0177777777778,144.279722222222,37.58,2013,2013-05-27,147
"Japan/Abashiri",44.0177777777778,144.279722222222,37.58,2014,2014-05-11,131
"Japan/Abashiri",44.0177777777778,144.279722222222,37.58,2015,2015-05-03,123
"Japan/Abashiri",44.0177777777778,144.279722222222,37.58,2016,2016-05-10,131
"Japan/Abashiri",44.0177777777778,144.279722222222,37.58,2017,2017-05-07,127
"Japan/Abashiri",44.0177777777778,144.279722222222,37.58,2018,2018-05-06,126
"Japan/Abashiri",44.0177777777778,144.279722222222,37.58,2019,2019-05-07,127
"Japan/Abashiri",44.0177777777778,144.279722222222,37.58,2020,2020-05-09,130
"Japan/Abashiri",44.0177777777778,144.279722222222,37.58,2021,2021-05-07,127
"Japan/Sapporo",43.06,141.328611111111,17.45,1953,1953-05-14,134
"Japan/Sapporo",43.06,141.328611111111,17.45,1954,1954-05-08,128
"Japan/Sapporo",43.06,141.328611111111,17.45,1955,1955-05-16,136
"Japan/Sapporo",43.06,141.328611111111,17.45,1956,1956-05-09,130
"Japan/Sapporo",43.06,141.328611111111,17.45,1957,1957-05-13,133
"Japan/Sapporo",43.06,141.328611111111,17.45,1959,1959-05-10,130
"Japan/Sapporo",43.06,141.328611111111,17.45,1960,1960-05-09,130
"Japan/Sapporo",43.06,141.328611111111,17.45,1961,1961-05-09,129
"Japan/Sapporo",43.06,141.328611111111,17.45,1962,1962-05-05,125
"Japan/Sapporo",43.06,141.328611111111,17.45,1963,1963-05-05,125
"Japan/Sapporo",43.06,141.328611111111,17.45,1964,1964-05-07,128
"Japan/Sapporo",43.06,141.328611111111,17.45,1965,1965-05-16,136
"Japan/Sapporo",43.06,141.328611111111,17.45,1966,1966-05-11,131
"Japan/Sapporo",43.06,141.328611111111,17.45,1967,1967-05-04,124
"Japan/Sapporo",43.06,141.328611111111,17.45,1968,1968-05-04,125
"Japan/Sapporo",43.06,141.328611111111,17.45,1969,1969-05-10,130
"Japan/Sapporo",43.06,141.328611111111,17.45,1970,1970-05-09,129
"Japan/Sapporo",43.06,141.328611111111,17.45,1971,1971-05-13,133
"Japan/Sapporo",43.06,141.328611111111,17.45,1972,1972-05-01,122
"Japan/Sapporo",43.06,141.328611111111,17.45,1973,1973-05-07,127
"Japan/Sapporo",43.06,141.328611111111,17.45,1974,1974-05-13,133
"Japan/Sapporo",43.06,141.328611111111,17.45,1975,1975-05-08,128
"Japan/Sapporo",43.06,141.328611111111,17.45,1976,1976-05-10,131
"Japan/Sapporo",43.06,141.328611111111,17.45,1977,1977-05-12,132
"Japan/Sapporo",43.06,141.328611111111,17.45,1978,1978-05-13,133
"Japan/Sapporo",43.06,141.328611111111,17.45,1979,1979-05-14,134
"Japan/Sapporo",43.06,141.328611111111,17.45,1980,1980-05-18,139
"Japan/Sapporo",43.06,141.328611111111,17.45,1981,1981-05-08,128
"Japan/Sapporo",43.06,141.328611111111,17.45,1982,1982-05-08,128
"Japan/Sapporo",43.06,141.328611111111,17.45,1983,1983-05-01,121
"Japan/Sapporo",43.06,141.328611111111,17.45,1984,1984-05-21,142
"Japan/Sapporo",43.06,141.328611111111,17.45,1985,1985-05-08,128
"Japan/Sapporo",43.06,141.328611111111,17.45,1986,1986-05-09,129
"Japan/Sapporo",43.06,141.328611111111,17.45,1987,1987-05-09,129
"Japan/Sapporo",43.06,141.328611111111,17.45,1988,1988-05-07,128
"Japan/Sapporo",43.06,141.328611111111,17.45,1989,1989-05-04,124
"Japan/Sapporo",43.06,141.328611111111,17.45,1990,1990-04-29,119
"Japan/Sapporo",43.06,141.328611111111,17.45,1991,1991-05-07,127
"Japan/Sapporo",43.06,141.328611111111,17.45,1992,1992-05-10,131
"Japan/Sapporo",43.06,141.328611111111,17.45,1993,1993-05-10,130
"Japan/Sapporo",43.06,141.328611111111,17.45,1994,1994-05-09,129
"Japan/Sapporo",43.06,141.328611111111,17.45,1995,1995-05-03,123
"Japan/Sapporo",43.06,141.328611111111,17.45,1996,1996-05-12,133
"Japan/Sapporo",43.06,141.328611111111,17.45,1997,1997-05-05,125
"Japan/Sapporo",43.06,141.328611111111,17.45,1998,1998-04-26,116
"Japan/Sapporo",43.06,141.328611111111,17.45,1999,1999-05-08,128
"Japan/Sapporo",43.06,141.328611111111,17.45,2000,2000-05-11,132
"Japan/Sapporo",43.06,141.328611111111,17.45,2001,2001-05-05,125
"Japan/Sapporo",43.06,141.328611111111,17.45,2002,2002-04-25,115
"Japan/Sapporo",43.06,141.328611111111,17.45,2003,2003-05-04,124
"Japan/Sapporo",43.06,141.328611111111,17.45,2004,2004-05-09,130
"Japan/Sapporo",43.06,141.328611111111,17.45,2005,2005-05-16,136
"Japan/Sapporo",43.06,141.328611111111,17.45,2006,2006-05-12,132
"Japan/Sapporo",43.06,141.328611111111,17.45,2007,2007-05-08,128
"Japan/Sapporo",43.06,141.328611111111,17.45,2008,2008-04-25,116
"Japan/Sapporo",43.06,141.328611111111,17.45,2009,2009-05-04,124
"Japan/Sapporo",43.06,141.328611111111,17.45,2010,2010-05-14,134
"Japan/Sapporo",43.06,141.328611111111,17.45,2011,2011-05-12,132
"Japan/Sapporo",43.06,141.328611111111,17.45,2012,2012-05-02,123
"Japan/Sapporo",43.06,141.328611111111,17.45,2013,2013-05-17,137
"Japan/Sapporo",43.06,141.328611111111,17.45,2014,2014-05-01,121
"Japan/Sapporo",43.06,141.328611111111,17.45,2015,2015-04-26,116
"Japan/Sapporo",43.06,141.328611111111,17.45,2016,2016-05-01,122
"Japan/Sapporo",43.06,141.328611111111,17.45,2017,2017-05-03,123
"Japan/Sapporo",43.06,141.328611111111,17.45,2018,2018-04-29,119
"Japan/Sapporo",43.06,141.328611111111,17.45,2019,2019-04-29,119
"Japan/Sapporo",43.06,141.328611111111,17.45,2020,2020-05-02,123
"Japan/Sapporo",43.06,141.328611111111,17.45,2021,2021-04-27,117
"Japan/Iwamizawa",43.2116666666667,141.785833333333,42.3,1953,1953-05-11,131
"Japan/Iwamizawa",43.2116666666667,141.785833333333,42.3,1954,1954-05-09,129
"Japan/Iwamizawa",43.2116666666667,141.785833333333,42.3,1955,1955-05-13,133
"Japan/Iwamizawa",43.2116666666667,141.785833333333,42.3,1956,1956-05-09,130
"Japan/Iwamizawa",43.2116666666667,141.785833333333,42.3,1958,1958-05-14,134
"Japan/Iwamizawa",43.2116666666667,141.785833333333,42.3,1960,1960-05-15,136
"Japan/Iwamizawa",43.2116666666667,141.785833333333,42.3,1961,1961-05-07,127
"Japan/Iwamizawa",43.2116666666667,141.785833333333,42.3,1962,1962-05-05,125
"Japan/Iwamizawa",43.2116666666667,141.785833333333,42.3,1963,1963-05-12,132
"Japan/Iwamizawa",43.2116666666667,141.785833333333,42.3,1964,1964-05-10,131
"Japan/Iwamizawa",43.2116666666667,141.785833333333,42.3,1965,1965-05-20,140
"Japan/Iwamizawa",43.2116666666667,141.785833333333,42.3,1966,1966-05-17,137
"Japan/Iwamizawa",43.2116666666667,141.785833333333,42.3,1967,1967-05-10,130
"Japan/Iwamizawa",43.2116666666667,141.785833333333,42.3,1968,1968-05-06,127
"Japan/Iwamizawa",43.2116666666667,141.785833333333,42.3,1969,1969-05-13,133
"Japan/Iwamizawa",43.2116666666667,141.785833333333,42.3,1970,1970-05-13,133
"Japan/Iwamizawa",43.2116666666667,141.785833333333,42.3,1971,1971-05-17,137
"Japan/Iwamizawa",43.2116666666667,141.785833333333,42.3,1972,1972-05-06,127
"Japan/Iwamizawa",43.2116666666667,141.785833333333,42.3,1973,1973-05-10,130
"Japan/Iwamizawa",43.2116666666667,141.785833333333,42.3,1974,1974-05-14,134
"Japan/Iwamizawa",43.2116666666667,141.785833333333,42.3,1975,1975-05-11,131
"Japan/Iwamizawa",43.2116666666667,141.785833333333,42.3,1976,1976-05-13,134
"Japan/Iwamizawa",43.2116666666667,141.785833333333,42.3,1977,1977-05-15,135
"Japan/Iwamizawa",43.2116666666667,141.785833333333,42.3,1978,1978-05-14,134
"Japan/Iwamizawa",43.2116666666667,141.785833333333,42.3,1979,1979-05-14,134
"Japan/Iwamizawa",43.2116666666667,141.785833333333,42.3,1980,1980-05-18,139
"Japan/Iwamizawa",43.2116666666667,141.785833333333,42.3,1981,1981-05-09,129
"Japan/Iwamizawa",43.2116666666667,141.785833333333,42.3,1982,1982-05-08,128
"Japan/Iwamizawa",43.2116666666667,141.785833333333,42.3,1983,1983-04-30,120
